ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,SalesAmount
312,20200411,20200423,20200418,28587,SO44386,3578.27
351,20200411,20200423,20200418,11096,SO44387,3374.99
310,20200411,20200423,20200418,17924,SO44388,3578.27
313,20200411,20200423,20200418,17925,SO44389,3578.27
314,20200411,20200423,20200418,17353,SO44390,3578.27
313,20200411,20200423,20200418,17730,SO44391,3578.27
314,20200411,20200423,20200418,17910,SO44392,3578.27
345,20200412,20200424,20200419,29398,SO44393,3399.99
313,20200412,20200424,20200419,28246,SO44394,3578.27
314,20200412,20200424,20200419,28339,SO44395,3578.27
345,20200412,20200424,20200419,25901,SO44396,3399.99
330,20200412,20200424,20200419,14596,SO44397,699.0982
312,20200412,20200424,20200419,17733,SO44398,3578.27
311,20200413,20200425,20200420,28240,SO44399,3578.27
312,20200413,20200425,20200420,28588,SO44400,3578.27
312,20200413,20200425,20200420,17515,SO44401,3578.27
314,20200414,20200426,20200421,13666,SO44402,3578.27
350,20200414,20200426,20200421,19844,SO44403,3374.99
314,20200415,20200427,20200422,28221,SO44404,3578.27
310,20200415,20200427,20200422,28224,SO44405,3578.27
313,20200415,20200427,20200422,28299,SO44406,3578.27
351,20200415,20200427,20200422,11077,SO44407,3374.99
351,20200415,20200427,20200422,11103,SO44408,3374.99
320,20200415,20200427,20200422,25563,SO44409,699.0982
310,20200416,20200428,20200423,28223,SO44410,3578.27
312,20200416,20200428,20200423,28584,SO44411,3578.27
349,20200416,20200428,20200423,11100,SO44412,3374.99
310,20200417,20200429,20200424,13606,SO44413,3578.27
311,20200417,20200429,20200424,28340,SO44414,3578.27
312,20200417,20200429,20200424,28355,SO44415,3578.27
345,20200417,20200429,20200424,11069,SO44416,3399.99
311,20200417,20200429,20200424,17917,SO44417,3578.27
311,20200417,20200429,20200424,17919,SO44418,3578.27
310,20200417,20200429,20200424,17352,SO44419,3578.27
311,20200417,20200429,20200424,17512,SO44420,3578.27
313,20200418,20200430,20200425,13607,SO44421,3578.27
326,20200418,20200430,20200425,19353,SO44422,699.0982
313,20200418,20200430,20200425,28586,SO44423,3578.27
312,20200418,20200430,20200425,17916,SO44424,3578.27
311,20200418,20200430,20200425,17504,SO44425,3578.27
314,20200419,20200501,20200426,13770,SO44426,3578.27
314,20200419,20200501,20200426,14146,SO44427,3578.27
313,20200419,20200501,20200426,28362,SO44428,3578.27
314,20200419,20200501,20200426,28583,SO44429,3578.27
313,20200419,20200501,20200426,17927,SO44430,3578.27
312,20200419,20200501,20200426,17725,SO44431,3578.27
314,20200420,20200502,20200427,14165,SO44432,3578.27
312,20200420,20200502,20200427,28270,SO44433,3578.27
310,20200420,20200502,20200427,28580,SO44434,3578.27
312,20200421,20200503,20200428,28573,SO44435,3578.27
322,20200421,20200503,20200428,26630,SO44436,699.0982
344,20200421,20200503,20200428,11076,SO44437,3399.99
312,20200421,20200503,20200428,17909,SO44438,3578.27
310,20200422,20200504,20200429,14195,SO44439,3578.27
312,20200422,20200504,20200429,12261,SO44440,3578.27
312,20200422,20200504,20200429,22118,SO44441,3578.27
334,20200422,20200504,20200429,14599,SO44442,699.0982
310,20200422,20200504,20200429,17370,SO44443,3578.27
311,20200424,20200506,20200501,13697,SO44444,3578.27
314,20200425,20200507,20200502,17478,SO44445,3578.27
313,20200425,20200507,20200502,17914,SO44446,3578.27
312,20200426,20200508,20200503,12265,SO44447,3578.27
311,20200426,20200508,20200503,28264,SO44448,3578.27
312,20200426,20200508,20200503,28293,SO44449,3578.27
310,20200426,20200508,20200503,28294,SO44450,3578.27
313,20200426,20200508,20200503,28295,SO44451,3578.27
332,20200426,20200508,20200503,20164,SO44452,699.0982
310,20200426,20200508,20200503,17923,SO44453,3578.27
310,20200426,20200508,20200503,17926,SO44454,3578.27
312,20200426,20200508,20200503,17513,SO44455,3578.27
320,20200426,20200508,20200503,25560,SO44456,699.0982
311,20200427,20200509,20200504,28196,SO44457,3578.27
314,20200427,20200509,20200504,28247,SO44458,3578.27
314,20200427,20200509,20200504,28288,SO44459,3578.27
334,20200427,20200509,20200504,20150,SO44460,699.0982
313,20200427,20200509,20200504,17918,SO44461,3578.27
311,20200428,20200510,20200505,14155,SO44462,3578.27
332,20200428,20200510,20200505,19340,SO44463,699.0982
314,20200428,20200510,20200505,22120,SO44464,3578.27
320,20200428,20200510,20200505,14613,SO44465,699.0982
334,20200428,20200510,20200505,26640,SO44466,699.0982
346,20200428,20200510,20200505,11070,SO44467,3399.99
351,20200428,20200510,20200505,11075,SO44468,3374.99
314,20200428,20200510,20200505,17734,SO44469,3578.27
313,20200428,20200510,20200505,17735,SO44470,3578.27
322,20200428,20200510,20200505,25561,SO44471,699.0982
312,20200429,20200511,20200506,13685,SO44472,3578.27
312,20200429,20200511,20200506,28255,SO44473,3578.27
330,20200429,20200511,20200506,14601,SO44474,699.0982
345,20200429,20200511,20200506,11101,SO44475,3399.99
314,20200429,20200511,20200506,17913,SO44476,3578.27
310,20200429,20200511,20200506,17922,SO44477,3578.27
314,20200429,20200511,20200506,17726,SO44478,3578.27
350,20200430,20200512,20200507,29391,SO44479,3374.99
350,20200430,20200512,20200507,25891,SO44480,3374.99
347,20200501,20200513,20200508,29448,SO44571,3399.99
314,20200501,20200513,20200508,28664,SO44572,3578.27
347,20200501,20200513,20200508,25917,SO44573,3399.99
349,20200501,20200513,20200508,11107,SO44574,3374.99
344,20200501,20200513,20200508,11110,SO44575,3399.99
313,20200501,20200513,20200508,28660,SO44576,3578.27
314,20200502,20200514,20200509,28667,SO44577,3578.27
314,20200502,20200514,20200509,28653,SO44578,3578.27
312,20200502,20200514,20200509,28662,SO44579,3578.27
314,20200503,20200515,20200510,13782,SO44580,3578.27
348,20200503,20200515,20200510,11108,SO44581,3374.99
346,20200503,20200515,20200510,11134,SO44582,3399.99
310,20200503,20200515,20200510,18210,SO44583,3578.27
313,20200504,20200516,20200511,28671,SO44584,3578.27
312,20200504,20200516,20200511,28790,SO44585,3578.27
314,20200504,20200516,20200511,28794,SO44586,3578.27
311,20200504,20200516,20200511,28627,SO44587,3578.27
342,20200504,20200516,20200511,26683,SO44588,699.0982
346,20200504,20200516,20200511,11104,SO44589,3399.99
310,20200505,20200517,20200512,13795,SO44590,3578.27
330,20200505,20200517,20200512,17987,SO44591,699.0982
314,20200505,20200517,20200512,28761,SO44592,3578.27
313,20200505,20200517,20200512,28645,SO44593,3578.27
310,20200505,20200517,20200512,18250,SO44594,3578.27
345,20200505,20200517,20200512,11124,SO44595,3399.99
313,20200505,20200517,20200512,18238,SO44596,3578.27
310,20200506,20200518,20200513,12290,SO44597,3578.27
348,20200506,20200518,20200513,29400,SO44598,3374.99
310,20200506,20200518,20200513,28792,SO44599,3578.27
314,20200506,20200518,20200513,18243,SO44600,3578.27
345,20200506,20200518,20200513,11117,SO44601,3399.99
314,20200507,20200519,20200514,14702,SO44602,3578.27
342,20200507,20200519,20200514,20167,SO44603,699.0982
322,20200507,20200519,20200514,19364,SO44604,699.0982
314,20200507,20200519,20200514,28672,SO44605,3578.27
313,20200507,20200519,20200514,28772,SO44606,3578.27
310,20200507,20200519,20200514,28774,SO44607,3578.27
313,20200507,20200519,20200514,18200,SO44608,3578.27
311,20200507,20200519,20200514,18220,SO44609,3578.27
313,20200507,20200519,20200514,18241,SO44610,3578.27
314,20200508,20200520,20200515,13778,SO44611,3578.27
311,20200508,20200520,20200515,28675,SO44612,3578.27
313,20200508,20200520,20200515,28628,SO44613,3578.27
312,20200508,20200520,20200515,28650,SO44614,3578.27
314,20200508,20200520,20200515,28654,SO44615,3578.27
314,20200508,20200520,20200515,28655,SO44616,3578.27
313,20200508,20200520,20200515,28666,SO44617,3578.27
314,20200508,20200520,20200515,18205,SO44618,3578.27
312,20200509,20200521,20200516,13789,SO44619,3578.27
312,20200509,20200521,20200516,18204,SO44620,3578.27
313,20200509,20200521,20200516,18217,SO44621,3578.27
311,20200509,20200521,20200516,13771,SO44622,3578.27
312,20200510,20200522,20200517,12301,SO44623,3578.27
342,20200510,20200522,20200517,19357,SO44624,699.0982
314,20200510,20200522,20200517,28658,SO44625,3578.27
313,20200510,20200522,20200517,18272,SO44626,3578.27
349,20200510,20200522,20200517,11109,SO44627,3374.99
348,20200510,20200522,20200517,11356,SO44628,3374.99
311,20200510,20200522,20200517,18209,SO44629,3578.27
312,20200511,20200523,20200518,28765,SO44630,3578.27
310,20200511,20200523,20200518,28629,SO44631,3578.27
314,20200511,20200523,20200518,18196,SO44632,3578.27
310,20200511,20200523,20200518,18203,SO44633,3578.27
311,20200511,20200523,20200518,18213,SO44634,3578.27
310,20200511,20200523,20200518,18218,SO44635,3578.27
314,20200512,20200524,20200519,14705,SO44636,3578.27
311,20200512,20200524,20200519,28644,SO44637,3578.27
310,20200512,20200524,20200519,28651,SO44638,3578.27
330,20200512,20200524,20200519,14617,SO44639,699.0982
313,20200512,20200524,20200519,18246,SO44640,3578.27
313,20200512,20200524,20200519,18255,SO44641,3578.27
330,20200512,20200524,20200519,25567,SO44642,699.0982
314,20200513,20200525,20200520,12280,SO44643,3578.27
311,20200513,20200525,20200520,12279,SO44644,3578.27
344,20200513,20200525,20200520,11344,SO44645,3399.99
344,20200513,20200525,20200520,29449,SO44646,3399.99
312,20200513,20200525,20200520,28770,SO44647,3578.27
344,20200513,20200525,20200520,25916,SO44648,3399.99
344,20200513,20200525,20200520,25924,SO44649,3399.99
351,20200513,20200525,20200520,11147,SO44650,3374.99
313,20200514,20200526,20200521,14720,SO44651,3578.27
350,20200514,20200526,20200521,28407,SO44652,3374.99
326,20200514,20200526,20200521,20170,SO44653,699.0982
313,20200514,20200526,20200521,28619,SO44654,3578.27
346,20200514,20200526,20200521,11105,SO44655,3399.99
311,20200514,20200526,20200521,18275,SO44656,3578.27
350,20200514,20200526,20200521,11120,SO44657,3374.99
312,20200514,20200526,20200521,18201,SO44658,3578.27
313,20200514,20200526,20200521,18208,SO44659,3578.27
310,20200515,20200527,20200522,28775,SO44660,3578.27
336,20200515,20200527,20200522,14639,SO44661,699.0982
349,20200515,20200527,20200522,11151,SO44662,3374.99
313,20200515,20200527,20200522,18212,SO44663,3578.27
311,20200515,20200527,20200522,18222,SO44664,3578.27
334,20200515,20200527,20200522,25564,SO44665,699.0982
313,20200516,20200528,20200523,28763,SO44666,3578.27
310,20200516,20200528,20200523,28795,SO44667,3578.27
313,20200516,20200528,20200523,28621,SO44668,3578.27
350,20200516,20200528,20200523,25942,SO44669,3374.99
313,20200516,20200528,20200523,18245,SO44670,3578.27
311,20200516,20200528,20200523,18268,SO44671,3578.27
310,20200516,20200528,20200523,18207,SO44672,3578.27
314,20200517,20200529,20200524,13790,SO44673,3578.27
314,20200517,20200529,20200524,28635,SO44674,3578.27
336,20200517,20200529,20200524,25566,SO44675,699.0982
312,20200517,20200529,20200524,18198,SO44676,3578.27
310,20200518,20200530,20200525,22233,SO44677,3578.27
310,20200518,20200530,20200525,22121,SO44678,3578.27
346,20200518,20200530,20200525,11106,SO44679,3399.99
312,20200519,20200531,20200526,12296,SO44680,3578.27
342,20200519,20200531,20200526,17982,SO44681,699.0982
310,20200519,20200531,20200526,28797,SO44682,3578.27
312,20200519,20200531,20200526,28799,SO44683,3578.27
310,20200519,20200531,20200526,28643,SO44684,3578.27
310,20200519,20200531,20200526,18249,SO44685,3578.27
313,20200520,20200601,20200527,14712,SO44686,3578.27
342,20200520,20200601,20200527,20172,SO44687,699.0982
310,20200520,20200601,20200527,18244,SO44688,3578.27
310,20200520,20200601,20200527,18269,SO44689,3578.27
344,20200520,20200601,20200527,11111,SO44690,3399.99
346,20200521,20200602,20200528,28414,SO44691,3399.99
311,20200521,20200602,20200528,28670,SO44692,3578.27
311,20200521,20200602,20200528,28676,SO44693,3578.27
311,20200521,20200602,20200528,22232,SO44694,3578.27
346,20200521,20200602,20200528,19855,SO44695,3399.99
313,20200521,20200602,20200528,18254,SO44696,3578.27
310,20200522,20200603,20200529,18219,SO44697,3578.27
326,20200522,20200603,20200529,25565,SO44698,699.0982
313,20200523,20200604,20200530,22234,SO44699,3578.27
314,20200523,20200604,20200530,28769,SO44700,3578.27
336,20200523,20200604,20200530,14636,SO44701,699.0982
314,20200523,20200604,20200530,18260,SO44702,3578.27
311,20200524,20200605,20200531,12300,SO44703,3578.27
350,20200524,20200605,20200531,29403,SO44704,3374.99
311,20200524,20200605,20200531,28678,SO44705,3578.27
311,20200524,20200605,20200531,28618,SO44706,3578.27
311,20200524,20200605,20200531,28649,SO44707,3578.27
350,20200524,20200605,20200531,25909,SO44708,3374.99
311,20200524,20200605,20200531,18240,SO44709,3578.27
313,20200525,20200606,20200601,28674,SO44710,3578.27
310,20200525,20200606,20200601,18248,SO44711,3578.27
348,20200525,20200606,20200601,11112,SO44712,3374.99
313,20200526,20200607,20200602,22128,SO44713,3578.27
313,20200526,20200607,20200602,28657,SO44714,3578.27
314,20200526,20200607,20200602,22182,SO44715,3578.27
314,20200526,20200607,20200602,22230,SO44716,3578.27
336,20200526,20200607,20200602,14616,SO44717,699.0982
314,20200526,20200607,20200602,18239,SO44718,3578.27
313,20200527,20200608,20200603,14700,SO44719,3578.27
311,20200527,20200608,20200603,28625,SO44720,3578.27
342,20200527,20200608,20200603,26643,SO44721,699.0982
310,20200528,20200609,20200604,13774,SO44722,3578.27
345,20200528,20200609,20200604,29410,SO44723,3399.99
314,20200528,20200609,20200604,28665,SO44724,3578.27
345,20200528,20200609,20200604,25910,SO44725,3399.99
332,20200528,20200609,20200604,14614,SO44726,699.0982
313,20200528,20200609,20200604,18273,SO44727,3578.27
344,20200528,20200609,20200604,11126,SO44728,3399.99
310,20200529,20200610,20200605,12307,SO44729,3578.27
311,20200529,20200610,20200605,14697,SO44730,3578.27
312,20200529,20200610,20200605,28661,SO44731,3578.27
312,20200529,20200610,20200605,18251,SO44732,3578.27
313,20200529,20200610,20200605,18214,SO44733,3578.27
313,20200530,20200611,20200606,12285,SO44734,3578.27
311,20200530,20200611,20200606,28673,SO44735,3578.27
328,20200530,20200611,20200606,14634,SO44736,699.0982
314,20200530,20200611,20200606,18242,SO44737,3578.27
313,20200530,20200611,20200606,18252,SO44738,3578.27
312,20200530,20200611,20200606,18202,SO44739,3578.27
310,20200531,20200612,20200607,12383,SO44803,3578.27
310,20200531,20200612,20200607,28829,SO44804,3578.27
314,20200531,20200612,20200607,29011,SO44805,3578.27
311,20200531,20200612,20200607,18452,SO44806,3578.27
350,20200531,20200612,20200607,11365,SO44807,3374.99
311,20200601,20200613,20200608,13836,SO44808,3578.27
342,20200601,20200613,20200608,20552,SO44809,699.0982
311,20200601,20200613,20200608,29126,SO44810,3578.27
311,20200601,20200613,20200608,22732,SO44811,3578.27
314,20200601,20200613,20200608,28988,SO44812,3578.27
312,20200601,20200613,20200608,18695,SO44813,3578.27
313,20200601,20200613,20200608,18281,SO44814,3578.27
351,20200601,20200613,20200608,11444,SO44815,3374.99
312,20200602,20200614,20200609,12321,SO44816,3578.27
312,20200602,20200614,20200609,14777,SO44817,3578.27
313,20200602,20200614,20200609,28827,SO44818,3578.27
313,20200602,20200614,20200609,28853,SO44819,3578.27
350,20200602,20200614,20200609,25972,SO44820,3374.99
345,20200602,20200614,20200609,25975,SO44821,3399.99
311,20200602,20200614,20200609,18486,SO44822,3578.27
313,20200602,20200614,20200609,18488,SO44823,3578.27
312,20200602,20200614,20200609,18694,SO44824,3578.27
312,20200602,20200614,20200609,18309,SO44825,3578.27
314,20200603,20200615,20200610,12308,SO44826,3578.27
344,20200603,20200615,20200610,25973,SO44827,3399.99
312,20200603,20200615,20200610,28997,SO44828,3578.27
334,20200603,20200615,20200610,14643,SO44829,699.0982
314,20200603,20200615,20200610,18337,SO44830,3578.27
350,20200604,20200616,20200611,29467,SO44831,3374.99
311,20200604,20200616,20200611,28804,SO44832,3578.27
310,20200604,20200616,20200611,28842,SO44833,3578.27
350,20200604,20200616,20200611,25952,SO44834,3374.99
311,20200604,20200616,20200611,18338,SO44835,3578.27
314,20200604,20200616,20200611,18465,SO44836,3578.27
312,20200605,20200617,20200612,13808,SO44837,3578.27
311,20200605,20200617,20200612,14138,SO44838,3578.27
314,20200605,20200617,20200612,28825,SO44839,3578.27
314,20200605,20200617,20200612,28857,SO44840,3578.27
314,20200605,20200617,20200612,18335,SO44841,3578.27
310,20200606,20200618,20200613,14140,SO44842,3578.27
312,20200606,20200618,20200613,29058,SO44843,3578.27
314,20200606,20200618,20200613,29139,SO44844,3578.27
313,20200606,20200618,20200613,28845,SO44845,3578.27
314,20200606,20200618,20200613,18334,SO44846,3578.27
346,20200606,20200618,20200613,11445,SO44847,3399.99
348,20200607,20200619,20200614,28418,SO44848,3374.99
322,20200607,20200619,20200614,17996,SO44849,699.0982
336,20200607,20200619,20200614,19417,SO44850,699.0982
310,20200607,20200619,20200614,22299,SO44851,3578.27
311,20200607,20200619,20200614,29128,SO44852,3578.27
348,20200607,20200619,20200614,19874,SO44853,3374.99
311,20200607,20200619,20200614,29004,SO44854,3578.27
320,20200607,20200619,20200614,26692,SO44855,699.0982
